0,0
0,1
0,2
0,3
0,4
0,5
0,44
0,48
0,60
0,79
1,1
1,2
1,3
1,4
1,19
1,23
1,28
1,61
1,78
1,79
2,2
2,3
2,19
2,23
2,28
2,62
2,77
2,78
3,16
3,63
3,76
3,77
4,7
4,8
4,9
4,10
4,11
4,12
4,13
4,14
4,15
4,16
4,64
4,75
4,76
5,7
5,16
5,19
5,23
5,28
5,48
5,49
5,50
5,51
5,52
5,53
5,65
5,74
5,75
6,8
6,19
6,23
6,28
6,48
6,53
6,66
6,73
6,74
7,9
7,26
7,27
7,28
7,29
7,30
7,31
7,32
7,33
7,48
7,49
7,50
7,51
7,52
7,53
7,67
7,72
7,73
8,0
8,1
8,2
8,3
8,4
8,5
8,6
8,7
8,8
8,9
8,10
8,26
8,33
8,36
8,41
8,42
8,47
8,48
8,71
8,72
9,13
9,14
9,15
9,16
9,17
9,26
9,33
9,36
9,41
9,42
9,47
9,48
9,70
10,26
10,33
10,34
10,35
10,36
10,37
10,38
10,39
10,40
10,41
10,43
10,44
10,45
10,46
10,47
10,48
10,68
10,69
10,70
11,2
11,3
11,4
11,5
11,15
11,16
11,17
11,18
11,26
11,33
11,34
11,35
11,36
11,37
11,38
11,39
11,40
11,41
11,43
11,46
11,47
11,48
12,26
12,27
12,30
12,31
12,32
12,33
12,34
12,35
12,36
12,37
12,38
12,39
12,40
12,41
12,43
12,44
12,45
12,46
12,47
12,48
12,66
13,17
13,18
13,19
13,20
13,27
13,30
13,34
13,35
13,36
13,37
13,40
14,27
14,30
14,34
14,35
14,36
14,37
14,72
14,73
14,74
14,75
14,76
15,12
15,27
15,30
15,43
15,64
15,76
16,8
16,9
16,10
16,12
16,14
16,15
16,16
16,27
16,30
16,38
16,76
17,6
17,7
17,8
17,12
17,27
17,30
17,39
17,45
17,76
18,5
18,6
18,7
18,12
18,14
18,27
18,30
18,40
18,76
19,5
19,6
19,7
19,12
19,14
19,45
19,76
20,4
20,5
20,14
20,41
20,44
20,76
21,4
21,5
21,14
21,17
21,42
21,76
22,3
22,4
22,7
22,8
22,9
22,10
22,11
22,12
22,15
22,16
22,17
22,18
22,19
22,20
22,21
22,22
22,29
22,30
22,31
22,32
22,33
22,34
22,35
22,36
22,37
22,38
22,76
23,2
23,3
23,9
23,10
23,11
23,17
23,29
23,38
23,76
24,2
24,3
24,8
24,17
24,19
24,29
24,38
24,76
25,2
25,3
25,7
25,12
25,19
25,29
25,38
25,66
25,67
25,68
25,71
25,72
25,73
25,74
25,75
25,76
25,77
25,78
26,2
26,3
26,8
26,11
26,19
26,29
26,36
26,38
26,78
27,3
27,4
27,5
27,9
27,10
27,19
27,24
27,25
27,26
27,27
27,28
27,29
27,35
27,36
27,38
27,63
27,78
28,4
28,5
28,24
28,26
28,27
28,28
28,34
28,35
28,36
28,38
28,60
28,63
28,76
28,77
28,78
29,4
29,5
29,24
29,25
29,26
29,27
29,28
29,32
29,33
29,34
29,35
29,36
29,60
29,63
29,64
29,76
30,3
30,5
30,7
30,9
30,11
30,13
30,15
30,17
30,19
30,24
30,26
30,27
30,28
30,31
30,32
30,33
30,34
30,35
30,36
30,60
30,61
30,64
30,76
31,2
31,4
31,6
31,8
31,10
31,12
31,14
31,16
31,18
31,24
31,25
31,26
31,27
31,28
31,56
31,60
31,61
31,64
31,70
31,76
32,3
32,5
32,7
32,9
32,11
32,13
32,15
32,17
32,19
32,28
32,29
32,56
32,57
32,59
32,60
32,64
32,65
32,70
32,76
33,2
33,4
33,6
33,10
33,12
33,14
33,16
33,18
33,57
33,58
33,59
33,65
33,70
34,3
34,5
34,11
34,13
34,15
34,17
34,19
34,42
34,43
34,44
34,45
34,46
34,47
34,48
34,49
34,50
34,51
34,52
34,57
34,58
34,65
34,66
34,70
34,71
34,72
35,2
35,4
35,6
35,10
35,12
35,14
35,16
35,18
35,42
35,43
35,44
35,45
35,46
35,47
35,48
35,49
35,50
35,51
35,52
35,57
35,58
35,66
35,71
35,72
35,75
35,76
35,77
35,78
35,79
36,3
36,8
36,42
36,43
36,44
36,45
36,46
36,47
36,52
36,59
36,66
36,67
36,71
37,2
37,4
37,9
37,10
37,42
37,43
37,44
37,45
37,46
37,52
37,53
37,59
37,60
37,66
37,67
37,71
37,72
37,73
37,74
37,75
37,76
37,77
37,78
38,3
38,5
38,10
38,42
38,43
38,44
38,53
38,54
38,60
