1,21.801956,12.220855,8.733333,183.198249,13.661090,38.833256,2
2,17.279145,13.586879,8.733333,0.230211,12.621615,34.973353,2
3,5.000000,1.904802,-8.733333,92.489832,1.145714,38.971280,2
4,15.842410,13.700638,8.728563,84.869808,20.486430,40.000000,2
5,14.600359,9.485389,4.281817,92.183273,16.030557,70.177611,3
6,13.680424,1.463106,-4.404538,154.031946,16.232516,63.289645,3
7,8.850749,4.177473,-3.836421,64.494361,1.394899,48.679419,2
8,16.520515,8.203223,4.666667,156.947859,18.929692,37.221759,2
9,19.794440,14.362603,8.733333,94.271431,20.556913,38.172361,2
10,16.142343,14.473328,8.733333,7.152547,21.656763,13.222719,1
11,5.000000,2.364196,-8.709176,35.174883,18.896654,30.247705,2
12,16.766489,14.558892,8.733333,144.351607,17.282298,35.722072,2
13,16.793766,14.357504,8.733333,94.697199,11.294303,48.465959,2
14,13.524100,7.280635,3.098590,30.544240,3.907254,32.427836,2
15,17.080653,12.004207,8.733333,68.224921,8.768969,39.083654,2
16,5.000000,2.128295,-8.728153,121.477843,2.946488,26.411924,2
17,10.440456,6.326419,-0.000000,38.349051,0.679570,44.468397,2
18,20.355591,13.736033,8.733333,147.685368,20.661118,13.591744,1
19,12.178728,11.883110,6.979704,48.569920,6.628733,29.206084,2
20,21.458750,14.392386,8.733333,183.484868,6.501744,13.222719,1
21,18.719774,9.836110,4.749161,53.812317,7.324598,38.022741,2
22,11.023337,0.535675,-4.524367,153.100003,10.275500,29.920755,2
23,18.095852,12.736940,8.733333,37.732395,14.260365,43.731324,2
24,15.905819,14.009899,8.730487,57.499635,0.555020,33.931854,2
25,15.604149,10.181027,4.982862,18.222693,18.528545,36.598258,2
26,21.607487,11.366102,8.589949,115.241876,12.298716,47.421028,2
27,17.081477,11.146987,8.700974,136.672649,18.790199,30.586285,2
28,14.282340,5.883405,3.869235,109.318623,7.653342,42.165025,2
29,12.650170,9.832168,1.637262,85.145768,9.812586,61.211738,3
30,12.068159,2.567800,-4.373810,128.888556,1.193269,35.308083,2
31,17.710786,10.590691,6.418728,129.523526,3.896366,20.993499,1
32,15.094192,0.477493,-4.347475,135.803351,14.581777,67.990311,3
33,11.212271,4.153845,-3.335452,127.157342,7.278238,39.991179,2
34,8.521701,0.692571,-5.443283,189.034823,19.766695,27.826752,2
35,21.753114,1.456977,-4.333333,41.786984,2.599414,38.771365,2
36,12.715977,12.351867,8.463907,141.856341,21.745194,13.310914,1
37,20.670525,10.422429,5.728301,47.246115,11.879606,45.484164,2
38,20.504761,4.756492,3.509007,23.879250,15.552183,54.013767,3
39,20.421104,14.253331,8.733333,121.460788,21.988816,26.422666,2
40,5.000000,0.516691,-8.733333,90.027539,6.332686,39.988358,2
41,10.618914,6.581165,-0.000000,91.745099,9.119496,66.545173,3
42,11.181854,5.723377,-1.004571,132.388950,10.226479,41.905486,2
43,18.631619,11.482752,8.509907,154.057103,16.807056,37.241915,2
44,13.303362,11.927999,6.955259,70.043603,18.000489,57.020777,3
45,16.648429,2.803089,-4.352375,132.401920,2.204874,31.016266,2
46,8.910905,7.346466,-0.000000,83.231718,3.918573,68.333333,3
47,16.696876,6.683793,4.681215,168.385831,7.911968,25.079942,2
48,15.775656,9.694695,4.726229,166.583364,1.247503,24.797741,1
49,19.490132,10.640472,6.638480,51.288198,11.481485,41.707179,2
50,18.956682,11.320300,8.617869,122.692147,7.388677,25.619081,2
51,20.280485,4.140376,-0.955708,116.449833,3.864719,51.010241,3
52,20.712399,10.195540,5.011175,108.147867,4.596827,37.637004,2
53,13.894414,9.826470,3.541325,173.988206,19.913378,32.867261,2
54,16.107220,2.439176,-4.339555,52.955805,14.858606,57.828300,3
55,5.783698,1.784965,-8.711129,63.614815,10.306300,39.301368,2
56,7.919054,7.475461,-0.000000,23.842908,20.066914,40.000000,2
57,20.053981,14.396159,8.733333,187.965894,2.288255,13.222719,1
58,13.553272,5.105786,3.136211,129.110375,16.402014,56.510238,3
59,15.124059,8.779016,4.693180,95.892645,16.197884,64.151204,3
60,20.223754,3.357179,-4.379991,127.863392,12.360951,51.379358,3
61,17.813481,11.269006,8.646427,108.943222,4.052270,32.536053,2
62,15.051632,3.826427,-4.410221,129.462296,13.138650,57.492377,3
63,19.974473,7.589356,4.666667,108.777187,6.598614,39.011030,2
64,19.760435,10.486151,5.983553,144.209324,2.950705,14.750956,1
65,18.344376,13.363549,8.733333,104.499061,4.677234,34.323967,2
66,15.781526,14.389371,8.726235,198.740925,19.688717,21.233178,1
67,11.517319,8.208233,-0.000000,43.735326,1.571962,49.751282,2
68,19.739246,2.079367,-4.333726,21.159655,5.334704,27.120415,2
69,5.000000,2.239410,-8.720545,21.939493,1.182597,13.226811,1
70,12.748150,3.862624,-4.412917,12.718274,9.717885,26.675046,2
71,14.187467,12.610759,8.531173,80.915999,0.292230,40.000000,2
72,21.612291,3.814233,-4.409342,89.674582,19.738210,72.754198,3
73,19.188506,12.214272,8.733333,73.163235,4.326480,40.000000,2
74,12.835090,3.652875,-4.402245,152.700928,2.054151,26.735526,2
75,17.736419,13.938954,8.733333,125.579276,6.762072,23.465245,1
76,6.248387,5.249756,-3.705045,154.396077,10.033269,30.571536,2
77,15.941224,2.948929,-4.359020,186.570714,2.236727,26.978910,2
78,5.000000,3.766258,-8.427837,194.548171,21.898574,13.323980,1
79,10.152266,9.240670,-0.000000,38.405670,7.306042,44.535622,2
80,14.872263,7.099333,4.564686,27.774841,6.541630,25.799988,2
81,6.892713,5.274893,-3.643595,139.253267,1.364995,30.406598,2
82,20.265579,12.462429,8.733333,18.764005,6.561367,13.222719,1
83,19.587783,8.778961,4.666667,105.080881,1.019728,40.670599,2
84,18.182394,8.245854,4.666667,106.068844,11.119419,46.080191,2
85,14.993110,13.757905,8.655515,172.227962,16.751370,37.439128,2
86,15.970787,4.287585,0.829802,96.970667,13.883540,77.388991,4
87,16.876889,11.358003,8.595040,78.691272,1.977616,40.000000,2
88,21.710988,11.305936,8.626227,134.286228,1.778973,14.217788,1
89,16.280909,5.706688,4.835485,148.251589,17.099292,42.697416,2
90,19.307922,8.517325,4.666667,104.010493,19.912964,45.502959,2
91,10.605026,1.137814,-4.624613,69.542534,11.742983,57.562484,3
92,9.971951,0.809252,-4.797345,29.999451,2.401393,24.346353,1
93,19.547749,7.961963,4.666667,117.218413,18.167795,48.111419,2
94,12.548290,11.687508,5.811630,52.429064,7.438150,32.005268,2
95,15.074175,14.010160,8.665299,8.890818,6.467407,13.244524,1
96,5.425279,1.948593,-8.724451,150.986653,16.418895,62.900883,3
97,13.797366,8.532355,3.430250,48.557072,0.227406,44.511688,2
98,19.477586,7.040860,4.666667,88.480463,1.065841,48.425149,2
99,17.709122,0.178531,-4.333333,137.559217,14.694155,67.989083,3
100,6.081413,5.056840,-4.183082,71.845642,13.276296,66.787182,3
101,10.245117,2.432735,-4.730655,147.268015,11.574254,42.930342,2
102,17.228196,11.914268,8.719198,78.941495,16.053608,67.855549,3
103,11.892100,4.668226,-0.860021,136.683173,15.559577,68.303222,3
104,17.171331,7.927997,4.666667,140.809486,17.190295,43.180206,2
105,14.739800,2.484731,-4.358795,88.461083,6.335493,50.032855,3
106,12.816842,9.029729,1.964625,3.915525,15.235704,60.088251,3
107,11.738217,3.944569,-4.438942,66.171576,12.246736,57.458738,3
108,9.999956,9.811186,-0.000000,84.861899,8.723457,68.310595,3
109,21.814155,10.338218,5.396578,54.054085,1.354995,34.967384,2
110,13.023969,11.222274,5.129607,39.410760,17.163862,45.013832,2
111,8.377060,6.758124,0.000000,164.344237,7.426845,40.000000,2
112,8.982096,1.257321,-5.183988,85.984282,13.373050,64.787089,3
113,7.112791,3.434655,-7.841996,177.554191,16.307589,64.041298,3
114,17.764438,13.700060,8.733333,78.236599,2.305891,40.000000,2
115,8.978555,2.285670,-5.185669,153.822877,2.813544,21.622470,1
116,21.535036,12.387255,8.733333,79.358303,12.089882,55.974680,3
117,20.890635,8.075137,4.666667,161.702819,10.675047,33.900298,2
118,15.313814,14.942021,8.691478,151.015420,19.590465,22.929300,1
119,16.540274,1.172633,-4.333333,75.479109,17.577126,73.008790,3
120,10.773802,6.640174,-0.000000,43.203783,16.155504,71.554883,3
121,10.225726,1.599792,-4.724374,158.081444,1.129301,24.809431,1
122,18.576692,14.428471,8.733333,189.860782,1.603477,13.222719,1
123,20.744194,0.069513,-4.333333,65.513087,1.947604,47.080853,2
124,15.958313,11.623657,8.583405,134.252874,17.563719,35.586368,2
125,21.834923,12.259548,8.733333,87.728997,20.746179,40.000000,2
126,15.734345,13.030421,8.723577,166.700119,15.041743,40.000000,2
127,15.802742,1.266538,-4.334121,153.770850,2.905825,27.118208,2
128,16.660334,5.996740,4.778407,33.450709,15.899940,47.817707,2
